sentence_id,audio_file_name,audio_absolute_path,audio_created_at,current_english_sentence,current_persian_translation,stored_audio_source_text,historical_source_text,evidence_method,historical_candidate_count,snapshot_commit,snapshot_created_at,snapshot_delay_minutes,local_sentence_url,difference_percent,priority,risk_level,review_status,qa_score
54,s__54__sentence_en_meaning_fa__1770435158876.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__54__sentence_en_meaning_fa__1770435158876.mp3,2026-02-07T03:32:38.876Z,He used an electric mixer for the batter.,او برای مایه خمیر از یک همزن برقی استفاده کردن.,او برای مایه خمیر از یک همزن برقی استفاده کردن.,او برای مایه کیک از همزن برقی استفاده کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=54,16.2,1,medium_high,historical_text_differs_from_current_text,9.2
258,s__258__sentence_en_meaning_fa__1770435183551.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__258__sentence_en_meaning_fa__1770435183551.mp3,2026-02-07T03:33:03.551Z,One staple got stuck and ripped the paper.,یک منگنه گیر کرد و کاغذ را پاره کردن.,یک منگنه گیر کرد و کاغذ را پاره کردن.,یک سوزن منگنه گیر کرد و کاغذ را پاره کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=258,16.1,1,medium_high,historical_text_differs_from_current_text,9.2
332,s__332__sentence_en_meaning_fa__1770435192262.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__332__sentence_en_meaning_fa__1770435192262.mp3,2026-02-07T03:33:12.262Z,He wore a bow tie to the gala.,او برای مراسم مجلل پاپیون پوشید.,او برای مراسم مجلل پاپیون پوشید.,او برای مراسم پاپیون پوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=332,15.4,1,medium_high,historical_text_differs_from_current_text,9.2
111,s__111__sentence_en_meaning_fa__1770435165861.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__111__sentence_en_meaning_fa__1770435165861.mp3,2026-02-07T03:32:45.861Z,That painting looks perfect in the hallway.,آن نقاشی در راهرو عالی به نظر می‌رسد.,آن نقاشی در راهرو عالی به نظر می‌رسد.,آن تابلو نقاشی در راهرو عالی به نظر می‌رسد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=111,15.2,1,medium_high,historical_text_differs_from_current_text,9.2
390,s__390__sentence_en_meaning_fa__1770435199000.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__390__sentence_en_meaning_fa__1770435199000.mp3,2026-02-07T03:33:19.000Z,She used a hair dryer before leaving.,او قبل از رفتن از سشوار استفاده کرد.,او قبل از رفتن از سشوار استفاده کرد.,او قبل از بیرون رفتن از سشوار استفاده کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=390,15.2,1,medium_high,historical_text_differs_from_current_text,9.2
359,s__359__sentence_en_meaning_fa__1770435195423.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__359__sentence_en_meaning_fa__1770435195423.mp3,2026-02-07T03:33:15.423Z,He held the wire steady with pliers.,او سیم را با انبردست محکم نگه داشت.,او سیم را با انبردست محکم نگه داشت.,او سیم را با انبردست ثابت نگه داشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=359,14.8,2,medium,historical_text_differs_from_current_text,9.2
165,s__165__sentence_en_meaning_fa__1770435172450.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__165__sentence_en_meaning_fa__1770435172450.mp3,2026-02-07T03:32:52.450Z,A yellow leaf floated down onto the sidewalk.,یک برگ زرد پایین آمد و روی پیاده‌رو شناور شد.,یک برگ زرد پایین آمد و روی پیاده‌رو شناور شد.,یک برگ زرد پایین آمد و روی پیاده‌رو افتاد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=165,14.7,2,medium,historical_text_differs_from_current_text,9.2
3,s__3__sentence_en_meaning_fa__1770435151820.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__3__sentence_en_meaning_fa__1770435151820.mp3,2026-02-07T03:32:31.820Z,The girl laughed while playing in the park.,دختر هنگام بازی کردن در پارک خندید.,دختر هنگام بازی کردن در پارک خندید.,دختر هنگام بازی در پارک خندید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95.1,http://localhost:3000/words/tables/sentences?ids=3,14.3,2,medium,historical_text_differs_from_current_text,9.2
173,s__173__sentence_en_meaning_fa__1770435173375.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__173__sentence_en_meaning_fa__1770435173375.mp3,2026-02-07T03:32:53.375Z,A tiny seed sprouted in the pot.,یک دانهٔ کوچک در گلدان جوانه زد.,یک دانهٔ کوچک در گلدان جوانه زد.,یک دانه خیلی کوچک در گلدان جوانه زد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=173,14.3,2,medium,historical_text_differs_from_current_text,9.2
344,s__344__sentence_en_meaning_fa__1770435193653.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__344__sentence_en_meaning_fa__1770435193653.mp3,2026-02-07T03:33:13.653Z,He ran a comb through his hair.,او شانه را لای موهایش کشید.,او شانه را لای موهایش کشید.,او شانه را در موهایش کشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=344,14.3,2,medium,historical_text_differs_from_current_text,9.2
353,s__353__sentence_en_meaning_fa__1770435194732.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__353__sentence_en_meaning_fa__1770435194732.mp3,2026-02-07T03:33:14.732Z,He grabbed a hammer and fixed the loose nail.,او یک چکش برداشت و میخ شل را محکم کرد.,او یک چکش برداشت و میخ شل را محکم کرد.,او یک چکش برداشت و میخ شل را درست کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=353,14.3,2,medium,historical_text_differs_from_current_text,9.2
136,s__136__sentence_en_meaning_fa__1770435168868.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__136__sentence_en_meaning_fa__1770435168868.mp3,2026-02-07T03:32:48.868Z,She carried the laundry basket up the stairs.,او سبد لباس را از پله ها بالا برد.,او سبد لباس را از پله ها بالا برد.,او سبد لباسشویی را از پله‌ها بالا برد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=136,13.8,2,medium,historical_text_differs_from_current_text,9.2
149,s__149__sentence_en_meaning_fa__1770435170482.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__149__sentence_en_meaning_fa__1770435170482.mp3,2026-02-07T03:32:50.482Z,They rolled the barrel into the storage room.,آنها بشکه را به داخل انبار غلتاندند.,آنها بشکه را به داخل انبار غلتاندند.,آنها بشکه را به اتاق انبار غلتاندند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=149,13.8,2,medium,historical_text_differs_from_current_text,9.2
309,s__309__sentence_en_meaning_fa__1770435189611.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__309__sentence_en_meaning_fa__1770435189611.mp3,2026-02-07T03:33:09.611Z,He grabbed a raincoat when the sky darkened.,او وقتی آسمان تیره شد بارانی برداشت.,او وقتی آسمان تیره شد بارانی برداشت.,وقتی آسمان تیره شد یک بارانی برداشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=309,13.8,2,medium,historical_text_differs_from_current_text,9.2
36,s__36__sentence_en_meaning_fa__1770435156432.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__36__sentence_en_meaning_fa__1770435156432.mp3,2026-02-07T03:32:36.432Z,He twisted the pepper grinder over the soup.,او فلفل‌ساب را روی سوپ چرخاند.,او فلفل‌ساب را روی سوپ چرخاند.,او فلفل ساب را روی سوپ پیچاند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=36,13,2,medium,historical_text_differs_from_current_text,9.2
71,s__71__sentence_en_meaning_fa__1770435161019.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__71__sentence_en_meaning_fa__1770435161019.mp3,2026-02-07T03:32:41.019Z,She ate the salad with a fork.,او سالاد را با یک چنگال خوردن.,او سالاد را با یک چنگال خوردن.,او سالاد را با چنگال خورد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=71,13,2,medium,historical_text_differs_from_current_text,9.2
34,s__34__sentence_en_meaning_fa__1770435156116.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__34__sentence_en_meaning_fa__1770435156116.mp3,2026-02-07T03:32:36.116Z,Miss Carter teaches math at the school.,خانم کارتر در مدرسه ریاضی تدریس کردن.,خانم کارتر در مدرسه ریاضی تدریس کردن.,خانم کارتر در مدرسه ریاضی تدریس می‌کند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=34,12.9,2,medium,historical_text_differs_from_current_text,9.2
160,s__160__sentence_en_meaning_fa__1770435171827.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__160__sentence_en_meaning_fa__1770435171827.mp3,2026-02-07T03:32:51.827Z,The kids built castles in the sand all afternoon.,بچه‌ها تمام بعدازظهر در شن قلعه ساختند.,بچه‌ها تمام بعدازظهر در شن قلعه ساختند.,بچه‌ها تمام بعدازظهر در ماسه قلعه ساختند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=160,12.1,2,medium,historical_text_differs_from_current_text,9.2
364,s__364__sentence_en_meaning_fa__1770435195988.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__364__sentence_en_meaning_fa__1770435195988.mp3,2026-02-07T03:33:15.988Z,She used a drill to hang the shelf.,او از دریل برای نصب کردن قفسه استفاده کرد.,او از دریل برای نصب کردن قفسه استفاده کرد.,او از دریل برای نصب قفسه استفاده کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=364,12.1,2,medium,historical_text_differs_from_current_text,9.2
78,s__78__sentence_en_meaning_fa__1770435161915.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__78__sentence_en_meaning_fa__1770435161915.mp3,2026-02-07T03:32:41.915Z,She peeled the apple with a peeler.,او سیب را با یک پوست‌کن پوست کندن.,او سیب را با یک پوست‌کن پوست کندن.,او سیب را با پوست کن پوست کند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=78,12,2,medium,historical_text_differs_from_current_text,9.2
326,s__326__sentence_en_meaning_fa__1770435191524.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__326__sentence_en_meaning_fa__1770435191524.mp3,2026-02-07T03:33:11.524Z,He tightened his belt one notch.,او کمربندش را یک سوراخ سفت کرد.,او کمربندش را یک سوراخ سفت کرد.,او کمربند را یک سوراخ سفت‌تر کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=326,12,2,medium,historical_text_differs_from_current_text,9.2
342,s__342__sentence_en_meaning_fa__1770435193433.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__342__sentence_en_meaning_fa__1770435193433.mp3,2026-02-07T03:33:13.433Z,I packed a toothbrush in my carry-on.,من یک مسواک در بار دستی‌ام گذاشتم.,من یک مسواک در بار دستی‌ام گذاشتم.,من یک مسواک در کیف دستی‌ام گذاشتم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=342,11.5,2,medium,historical_text_differs_from_current_text,9.2
330,s__330__sentence_en_meaning_fa__1770435191995.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__330__sentence_en_meaning_fa__1770435191995.mp3,2026-02-07T03:33:11.995Z,"My watch died, so I checked my phone.",ساعت مچی‌ام از کار افتاد، پس گوشی‌ام را چک کردم.,ساعت مچی‌ام از کار افتاد، پس گوشی‌ام را چک کردم.,ساعت من از کار افتاد، پس گوشی‌ام را چک کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=330,11.4,2,medium,historical_text_differs_from_current_text,9.2
358,s__358__sentence_en_meaning_fa__1770435195314.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__358__sentence_en_meaning_fa__1770435195314.mp3,2026-02-07T03:33:15.314Z,I need a hex key for this bike seat.,من برای این زین دوچرخه به آچار آلن نیاز دارم.,من برای این زین دوچرخه به آچار آلن نیاز دارم.,برای زین این دوچرخه به آچار آلن نیاز دارم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=358,11.4,2,medium,historical_text_differs_from_current_text,9.2
200,s__200__sentence_en_meaning_fa__1770435176525.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__200__sentence_en_meaning_fa__1770435176525.mp3,2026-02-07T03:32:56.525Z,A truck delivered the couch this afternoon.,یک کامیون این بعدازظهر کاناپه را تحویل داد.,یک کامیون این بعدازظهر کاناپه را تحویل داد.,یک کامیون امروز بعدازظهر کاناپه را تحویل داد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=200,10.8,2,medium,historical_text_differs_from_current_text,9.2
75,s__75__sentence_en_meaning_fa__1770435161569.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__75__sentence_en_meaning_fa__1770435161569.mp3,2026-02-07T03:32:41.569Z,She measured flour with a measuring cup.,او آرد را با یک پیمانه اندازه گرفتن.,او آرد را با یک پیمانه اندازه گرفتن.,او آرد را با پیمانه اندازه گرفت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=75,10.7,2,medium,historical_text_differs_from_current_text,9.2
398,s__398__sentence_en_meaning_fa__1770435199881.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__398__sentence_en_meaning_fa__1770435199881.mp3,2026-02-07T03:33:19.881Z,We ate dinner at the kitchen table.,ما شام را کنار میز آشپزخانه خوردیم.,ما شام را کنار میز آشپزخانه خوردیم.,ما شام را سر میز آشپزخانه خوردیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=398,10.7,2,medium,historical_text_differs_from_current_text,9.2
87,s__87__sentence_en_meaning_fa__1770435163018.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__87__sentence_en_meaning_fa__1770435163018.mp3,2026-02-07T03:32:43.018Z,She covered the stew in a lidded pot.,او خورش را در یک قابلمه دردار پوشاند.,او خورش را در یک قابلمه دردار پوشاند.,او خورش را در قابلمه درب دار پوشاند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=87,10.3,2,medium,historical_text_differs_from_current_text,9.2
69,s__69__sentence_en_meaning_fa__1770435160766.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__69__sentence_en_meaning_fa__1770435160766.mp3,2026-02-07T03:32:40.766Z,He flipped the eggs using a spatula.,او تخم‌مرغ‌ها را با یک کفگیر برگرداندن.,او تخم‌مرغ‌ها را با یک کفگیر برگرداندن.,او تخم‌مرغ‌ها را با کفگیر برگرداند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=69,10,2,medium,historical_text_differs_from_current_text,9.2
170,s__170__sentence_en_meaning_fa__1770435173024.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__170__sentence_en_meaning_fa__1770435173024.mp3,2026-02-07T03:32:53.024Z,We planted a shrub near the front steps.,ما یک بوته نزدیک پله جلویی کاشتیم.,ما یک بوته نزدیک پله جلویی کاشتیم.,ما یک بوته نزدیک پله‌های جلویی کاشتیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=170,10,2,medium,historical_text_differs_from_current_text,9.2
79,s__79__sentence_en_meaning_fa__1770435162025.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__79__sentence_en_meaning_fa__1770435162025.mp3,2026-02-07T03:32:42.025Z,He grated cheese using a grater.,او پنیر را با یک رنده رنده کرد.,او پنیر را با یک رنده رنده کرد.,او پنیر را با رنده رنده کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=79,8.7,2,medium,historical_text_differs_from_current_text,9.2
335,s__335__sentence_en_meaning_fa__1770435192583.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__335__sentence_en_meaning_fa__1770435192583.mp3,2026-02-07T03:33:12.583Z,His clothing was still wet from the rain.,لباسش هنوز از باران خیس بود.,لباسش هنوز از باران خیس بود.,لباس او هنوز از باران خیس بود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=335,8.7,2,medium,historical_text_differs_from_current_text,9.2
98,s__98__sentence_en_meaning_fa__1770435164285.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__98__sentence_en_meaning_fa__1770435164285.mp3,2026-02-07T03:32:44.285Z,The child played quietly on the floor.,کودک آرام روی زمین بازی کرد.,کودک آرام روی زمین بازی کرد.,کودک آرام روی زمین بازی می‌کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=98,8.3,2,medium,historical_text_differs_from_current_text,9.2
291,s__291__sentence_en_meaning_fa__1770435187422.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__291__sentence_en_meaning_fa__1770435187422.mp3,2026-02-07T03:33:07.422Z,He wore a sweatshirt on the plane.,او در هواپیما یک سویشرت پوشید.,او در هواپیما یک سویشرت پوشید.,او در هواپیما سویشرت پوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=291,8.3,2,medium,historical_text_differs_from_current_text,9.2
377,s__377__sentence_en_meaning_fa__1770435197529.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__377__sentence_en_meaning_fa__1770435197529.mp3,2026-02-07T03:33:17.529Z,He reads the news on his tablet.,او خبر را روی تبلتش می‌خواند.,او خبر را روی تبلتش می‌خواند.,او خبرها را روی تبلتش می‌خواند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=377,8.3,2,medium,historical_text_differs_from_current_text,9.2
334,s__334__sentence_en_meaning_fa__1770435192476.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__334__sentence_en_meaning_fa__1770435192476.mp3,2026-02-07T03:33:12.476Z,He wore an armband during the charity run.,او در دوی خیریه یک بازوبند پوشید.,او در دوی خیریه یک بازوبند پوشید.,او در دوی خیریه بازوبند پوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=334,7.7,2,medium,historical_text_differs_from_current_text,9.2
285,s__285__sentence_en_meaning_fa__1770435186666.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__285__sentence_en_meaning_fa__1770435186666.mp3,2026-02-07T03:33:06.666Z,He keeps power tools in a large toolbox.,او ابزارهای برقی را در یک جعبه ابزار بزرگ نگه می‌دارد.,او ابزارهای برقی را در یک جعبه ابزار بزرگ نگه می‌دارد.,او ابزار برقی را در یک جعبه ابزار بزرگ نگه می‌دارد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=285,7.1,2,medium,historical_text_differs_from_current_text,9.2
18,s__18__sentence_en_meaning_fa__1770435153858.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__18__sentence_en_meaning_fa__1770435153858.mp3,2026-02-07T03:32:33.858Z,We watched a movie in the living room.,ما در اتاق نشیمن یک فیلم تماشا کردیم.,ما در اتاق نشیمن یک فیلم تماشا کردیم.,ما در اتاق نشیمن فیلم تماشا کردیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=18,6.9,2,medium,historical_text_differs_from_current_text,9.2
329,s__329__sentence_en_meaning_fa__1770435191886.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__329__sentence_en_meaning_fa__1770435191886.mp3,2026-02-07T03:33:11.886Z,He forgot his sunglasses in the car.,او عینک آفتابی‌اش را در ماشین جا گذاشت.,او عینک آفتابی‌اش را در ماشین جا گذاشت.,او عینک آفتابی را در ماشین جا گذاشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=329,6.7,2,medium,historical_text_differs_from_current_text,9.2
341,s__341__sentence_en_meaning_fa__1770435193283.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__341__sentence_en_meaning_fa__1770435193283.mp3,2026-02-07T03:33:13.283Z,I brought a power bank for the road trip.,من برای سفر جاده ای یک پاوربانک آوردم.,من برای سفر جاده ای یک پاوربانک آوردم.,برای سفر جاده‌ای یک پاوربانک آوردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=341,6.7,2,medium,historical_text_differs_from_current_text,9.2
378,s__378__sentence_en_meaning_fa__1770435197636.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__378__sentence_en_meaning_fa__1770435197636.mp3,2026-02-07T03:33:17.636Z,I connected a second monitor for more space.,من برای فضای بیشتر یک مانیتور دوم وصل کردم.,من برای فضای بیشتر یک مانیتور دوم وصل کردم.,برای فضای بیشتر یک مانیتور دوم وصل کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=378,5.9,2,medium,historical_text_differs_from_current_text,9.2
274,s__274__sentence_en_meaning_fa__1770435185334.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__274__sentence_en_meaning_fa__1770435185334.mp3,2026-02-07T03:33:05.334Z,We sat on a bench and watched the game.,ما روی یک نیمکت نشستیم و بازی را تماشا کردیم.,ما روی یک نیمکت نشستیم و بازی را تماشا کردیم.,ما روی نیمکت نشستیم و بازی را تماشا کردیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=274,5.7,2,medium,historical_text_differs_from_current_text,9.2
380,s__380__sentence_en_meaning_fa__1770435197859.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__380__sentence_en_meaning_fa__1770435197859.mp3,2026-02-07T03:33:17.859Z,I prefer a wireless mouse for my laptop.,من برای لپ‌تاپم یک ماوس بی سیم را ترجیح می‌دهم.,من برای لپ‌تاپم یک ماوس بی سیم را ترجیح می‌دهم.,برای لپ تاپم یک ماوس بی‌سیم را ترجیح می‌دهم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=380,5.7,2,medium,historical_text_differs_from_current_text,9.2
350,s__350__sentence_en_meaning_fa__1770435194399.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__350__sentence_en_meaning_fa__1770435194399.mp3,2026-02-07T03:33:14.399Z,I opened my umbrella before the rain got worse.,من قبل از اینکه باران بدتر شود چترم را باز کردم.,من قبل از اینکه باران بدتر شود چترم را باز کردم.,قبل از اینکه باران بدتر شود چترم را باز کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=350,5.4,2,medium,historical_text_differs_from_current_text,9.2
126,s__126__sentence_en_meaning_fa__1770435167679.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__126__sentence_en_meaning_fa__1770435167679.mp3,2026-02-07T03:32:47.679Z,She stored old letters in a wooden chest.,او نامه‌های قدیمی را در یک صندوق چوبی نگه داشت.,او نامه‌های قدیمی را در یک صندوق چوبی نگه داشت.,او نامه‌های قدیمی را در یک صندوقچه چوبی نگه داشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=126,5.3,2,medium,historical_text_differs_from_current_text,9.2
